Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2024,133,DCI,1314,8
2024,133,DCI,1315,197
2024,133,DCI,1316,262
2024,133,DCI,1317,79
2024,133,DCI,1318,254
2024,133,DCI,1319,307
2024,133,DCI,1320,103
2024,133,DCI,1321,36
2024,133,DCI,1322,339
2024,133,DCI,1323,94
2024,133,DCI,1324,116
2024,133,DCI,1325,119
2024,133,DCI,1326,20
2024,133,DCI,1328,66
2024,133,DCI,1329,124
2024,133,DCI,1330,306
2024,133,DCI,1331,294
2024,133,DCI,1332,46
2024,133,DCI,1333,147
2024,133,DCI,1334,353
2024,133,DCI,1335,223
2024,133,DCI,1336,57
2024,133,DCI,1337,257
2024,133,DCI,1338,22
2024,133,DCI,1339,247
2024,133,DCI,1340,240
2024,133,DCI,1341,352
2024,133,DCI,1342,273
2024,133,DCI,1343,76
2024,133,DCI,1344,48
2024,133,DCI,1345,6
2024,133,DCI,1346,156
2024,133,DCI,1347,276
2024,133,DCI,1348,256
2024,133,DCI,1349,241
2024,133,DCI,1350,96
2024,133,DCI,1351,169
2024,133,DCI,1352,313
2024,133,DCI,1353,123
2024,133,DCI,1354,293
2024,133,DCI,1355,106
2024,133,DCI,1356,185
2024,133,DCI,1357,299
2024,133,DCI,1358,93
2024,133,DCI,1359,80
2024,133,DCI,1360,258
2024,133,DCI,1361,35
2024,133,DCI,1362,72
2024,133,DCI,1363,269
2024,133,DCI,1364,242
2024,133,DCI,1365,89
2024,133,DCI,1367,317
2024,133,DCI,1368,320
2024,133,DCI,1369,344
2024,133,DCI,1370,115
2024,133,DCI,1371,55
2024,133,DCI,1372,190
2024,133,DCI,1373,350
2024,133,DCI,1374,112
2024,133,DCI,1375,224
2024,133,DCI,1376,29
2024,133,DCI,1377,322
2024,133,DCI,1378,68
2024,133,DCI,1379,279
2024,133,DCI,1380,315
2024,133,DCI,1381,268
2024,133,DCI,1382,121
2024,133,DCI,1384,358
2024,133,DCI,1385,19
2024,133,DCI,1386,90
2024,133,DCI,1387,192
2024,133,DCI,1388,10
2024,133,DCI,1389,136
2024,133,DCI,1390,104
2024,133,DCI,1391,189
2024,133,DCI,1392,122
2024,133,DCI,1393,97
2024,133,DCI,1394,212
2024,133,DCI,1395,41
2024,133,DCI,1396,129
2024,133,DCI,1397,9
2024,133,DCI,1398,292
2024,133,DCI,1399,333
2024,133,DCI,1400,33
2024,133,DCI,1401,39
2024,133,DCI,1402,133
2024,133,DCI,1403,17
2024,133,DCI,1404,211
2024,133,DCI,1405,151
2024,133,DCI,1406,126
2024,133,DCI,1407,153
2024,133,DCI,1408,155
2024,133,DCI,1409,180
2024,133,DCI,1410,348
2024,133,DCI,1411,259
2024,133,DCI,1412,47
2024,133,DCI,1413,161
2024,133,DCI,1414,92
2024,133,DCI,1415,193
2024,133,DCI,1416,44
2024,133,DCI,1417,84
2024,133,DCI,1418,181
2024,133,DCI,1419,309
2024,133,DCI,1420,253
2024,133,DCI,1421,163
2024,133,DCI,1422,152
2024,133,DCI,1423,135
2024,133,DCI,1424,63
2024,133,DCI,1425,59
2024,133,DCI,1426,99
2024,133,DCI,1427,220
2024,133,DCI,1428,75
2024,133,DCI,1429,58
2024,133,DCI,1430,157
2024,133,DCI,1431,140
2024,133,DCI,1433,71
2024,133,DCI,1434,314
2024,133,DCI,1435,125
2024,133,DCI,1436,101
2024,133,DCI,1437,38
2024,133,DCI,1438,65
2024,133,DCI,1439,82
2024,133,DCI,1440,360
2024,133,DCI,1441,128
2024,133,DCI,1442,288
2024,133,DCI,1443,110
2024,133,DCI,1444,286
2024,133,DCI,1447,280
2024,133,DCI,1448,53
2024,133,DCI,1449,69
2024,133,DCI,1450,34
2024,133,DCI,1451,199
2024,133,DCI,1452,131
2024,133,DCI,1453,251
2024,133,DCI,1454,159
2024,133,DCI,1455,146
2024,133,DCI,1456,282
2024,133,DCI,1457,237
2024,133,DCI,1458,23
2024,133,DCI,1459,218
2024,133,DCI,1460,179
2024,133,DCI,1461,162
2024,133,DCI,1462,74
2024,133,DCI,1463,78
2024,133,DCI,1464,145
2024,133,DCI,1465,236
2024,133,DCI,1466,234
2024,133,DCI,1467,272
2024,133,DCI,1468,303
2024,133,DCI,1469,278
2024,133,DCI,1470,111
2024,133,DCI,1471,149
2024,133,DCI,1472,176
2024,133,DCI,1473,355
2024,133,DCI,1474,238
2024,133,DCI,1475,346
2024,133,DCI,1476,354
2024,133,DCI,1477,340
2024,133,DCI,1478,311
2024,133,DII,1101,206
2024,133,DII,1102,180
2024,133,DII,1103,114
2024,133,DII,1104,12
2024,133,DII,1105,329
2024,133,DII,1106,317
2024,133,DII,1107,273
2024,133,DII,1108,292
2024,133,DII,1110,298
2024,133,DII,1111,93
2024,133,DII,1112,6
2024,133,DII,1113,110
2024,133,DII,1114,216
2024,133,DII,1115,335
2024,133,DII,1116,91
2024,133,DII,1117,137
2024,133,DII,1119,340
2024,133,DII,1120,4
2024,133,DII,1122,230
2024,133,DII,1123,267
2024,133,DII,1124,15
2024,133,DII,1125,119
2024,133,DII,1126,310
2024,133,DII,1127,286
2024,133,DII,1129,50
2024,133,DII,1130,74
2024,133,DII,1131,300
2024,133,DII,1132,222
2024,133,DII,1133,79
2024,133,DII,1135,209
2024,133,DII,1136,181
2024,133,DII,1137,299
2024,133,DII,1138,339
2024,133,DII,1139,65
2024,133,DII,1140,21
2024,133,DII,1141,253
2024,133,DII,1142,343
2024,133,DII,1143,113
2024,133,DII,1144,295
2024,133,DII,1145,284
2024,133,DII,1146,330
2024,133,DII,1148,272
2024,133,DII,1149,318
2024,133,DII,1150,112
2024,133,DII,1151,141
2024,133,DII,1152,304
2024,133,DII,1153,37
2024,133,DII,1154,266
2024,133,DII,1155,42
2024,133,DII,1156,198
2024,133,DII,1157,306
2024,133,DII,1158,97
2024,133,DII,1159,159
2024,133,DII,1160,25
2024,133,DII,1161,32
2024,133,DII,1162,238
2024,133,DII,1163,1
2024,133,DII,1164,361
2024,133,DII,1165,104
2024,133,DII,1166,11
2024,133,DII,1167,237
2024,133,DII,1168,229
2024,133,DII,1169,236
2024,133,DII,1170,314
2024,133,DII,1171,327
2024,133,DII,1172,126
2024,133,DII,1173,40
2024,133,DII,1174,184
2024,133,DII,1175,301
2024,133,DII,1176,271
2024,133,DII,1177,262
2024,133,DII,1178,357
2024,133,DII,1179,67
2024,133,DII,1180,145
2024,133,DII,1181,10
2024,133,DII,1182,85
2024,133,DII,1183,323
2024,133,DII,1184,208
2024,133,DII,1185,316
2024,133,DII,1186,153
2024,133,DII,1187,162
2024,133,DII,1188,289
2024,133,DII,1189,308
2024,133,DII,1190,186
2024,133,DII,1191,217
2024,133,DII,1192,326
2024,133,DII,1193,207
2024,133,DII,1194,29
2024,133,DII,1195,234
2024,133,DII,1196,18
2024,133,DII,1197,347
2024,133,DII,1198,257
2024,133,DII,1199,78
2024,133,DII,1200,170
2024,133,DII,1201,196
2024,133,DII,1202,140
2024,133,DII,1203,183
2024,133,DII,1204,280
2024,133,DII,1205,215
2024,133,DII,1206,103
2024,133,DII,1207,173
2024,133,DII,1208,82
2024,133,DII,1209,212
2024,133,DII,1210,116
2024,133,DII,1211,16
2024,133,DII,1212,278
2024,133,DII,1213,52
2024,133,DII,1214,336
2024,133,DII,1217,200
2024,133,DII,1218,163
2024,133,DII,1219,115
2024,133,DII,1220,124
2024,133,DII,1221,346
2024,133,DII,1222,3
2024,133,DII,1223,358
2024,133,DII,1224,270
2024,133,DII,1225,315
2024,133,DII,1226,263
2024,133,DII,1227,203
2024,133,DII,1228,9
2024,133,DII,1229,179
2024,133,DII,1230,349
2024,133,DII,1231,69
2024,133,DII,1232,57
2024,133,DII,1233,226
2024,133,DII,1234,51
2024,133,DII,1235,7
2024,133,DII,1236,182
2024,133,DII,1237,359
2024,133,DII,1238,294
2024,133,DII,1239,269
2024,133,DII,1240,194
2024,133,DII,1241,64
2024,133,DII,1242,17
2024,133,DII,1243,56
2024,133,DII,1244,249
2024,133,DII,1245,168
2024,133,DII,1246,14
2024,133,DII,1247,172
2024,133,DII,1248,321
2024,133,DII,1249,251
2024,133,DII,1250,290
2024,133,DII,1251,121
2024,133,DII,1252,185
2024,133,DII,1253,164
2024,133,DII,1254,351
2024,133,DII,1255,176
2024,133,DII,1256,107
2024,133,DII,1257,169
2024,133,DII,1258,156
2024,133,DII,1259,350
2024,133,DII,1260,84
2024,133,DII,1261,75
2024,133,DII,1262,161
2024,133,DII,1263,250
2024,133,DII,1264,337
2024,133,DII,1265,246
2024,133,DII,1266,13
2024,133,DII,1267,221
2024,133,DII,1268,61
2024,133,DII,1269,95
2024,133,DII,1270,83
2024,133,DII,1271,348
2024,133,DII,1272,66
2024,133,DII,1273,224
2024,133,DII,1274,88
2024,133,DII,1275,248
2024,133,DII,1276,108
2024,133,DII,1277,19
2024,133,DII,1278,76
2024,133,DII,1279,60
2024,133,DII,1280,27
2024,133,DII,1281,133
2024,133,DII,1282,241
2024,133,DII,1283,150
2024,133,DII,1284,202
2024,133,DII,1285,175
2024,133,DII,1286,231
2024,133,DII,1287,160
2024,133,DII,1288,334
2024,133,DII,1290,362
2024,133,DII,1291,259
2024,133,DII,1292,233
2024,133,DII,1293,154
2024,133,DII,1294,199
2024,133,DII,1295,275
2024,133,DII,1296,287
2024,133,DII,1297,205
2024,133,DII,1298,324
2024,133,DII,1299,342
2024,133,DII,1300,274
2024,133,DII,1301,54
2024,133,DII,1303,282
2024,133,DII,1304,35
2024,133,DII,1305,47
2024,133,DII,1306,260
2024,133,DII,1307,23
2024,133,DII,1308,244
2024,133,DII,1309,345
2024,133,DII,1310,265
2024,133,DII,1311,254
2024,133,DII,1312,331
2024,133,DII,1313,227
2024,133,DII,1314,8
2024,133,DII,1315,247
2024,133,DII,1316,242
2024,133,DII,1317,89
2024,133,DII,1318,240
2024,133,DII,1319,302
2024,133,DII,1320,117
2024,133,DII,1321,36
2024,133,DII,1322,328
2024,133,DII,1323,118
2024,133,DII,1324,151
2024,133,DII,1325,147
2024,133,DII,1326,43
2024,133,DII,1328,39
2024,133,DII,1329,111
2024,133,DII,1330,264
2024,133,DII,1331,285
2024,133,DII,1332,48
2024,133,DII,1333,131
2024,133,DII,1334,344
2024,133,DII,1335,211
2024,133,DII,1336,81
2024,133,DII,1337,193
2024,133,DII,1338,49
2024,133,DII,1339,239
2024,133,DII,1340,255
2024,133,DII,1341,332
2024,133,DII,1342,283
2024,133,DII,1343,80
2024,133,DII,1344,55
2024,133,DII,1345,2
2024,133,DII,1346,195
2024,133,DII,1347,225
2024,133,DII,1348,189
2024,133,DII,1349,187
2024,133,DII,1350,87
2024,133,DII,1351,252
2024,133,DII,1352,311
2024,133,DII,1353,72
2024,133,DII,1354,303
2024,133,DII,1355,157
2024,133,DII,1356,122
2024,133,DII,1357,307
2024,133,DII,1358,143
2024,133,DII,1359,100
2024,133,DII,1360,210
2024,133,DII,1361,22
2024,133,DII,1362,68
2024,133,DII,1363,214
2024,133,DII,1364,188
2024,133,DII,1365,109
2024,133,DII,1367,296
2024,133,DII,1368,312
2024,133,DII,1369,352
2024,133,DII,1370,123
2024,133,DII,1371,59
2024,133,DII,1372,146
2024,133,DII,1373,353
2024,133,DII,1374,73
2024,133,DII,1375,213
2024,133,DII,1376,41
2024,133,DII,1377,320
2024,133,DII,1378,92
2024,133,DII,1379,223
2024,133,DII,1380,277
2024,133,DII,1381,261
2024,133,DII,1382,98
2024,133,DII,1384,355
2024,133,DII,1385,30
2024,133,DII,1386,102
2024,133,DII,1387,178
2024,133,DII,1388,26
2024,133,DII,1389,228
2024,133,DII,1390,90
2024,133,DII,1391,220
2024,133,DII,1392,197
2024,133,DII,1393,71
2024,133,DII,1394,235
2024,133,DII,1395,33
2024,133,DII,1396,171
2024,133,DII,1397,5
2024,133,DII,1398,293
2024,133,DII,1399,341
2024,133,DII,1400,28
2024,133,DII,1401,34
2024,133,DII,1402,201
2024,133,DII,1403,24
2024,133,DII,1404,245
2024,133,DII,1405,127
2024,133,DII,1406,152
2024,133,DII,1407,138
2024,133,DII,1408,128
2024,133,DII,1409,174
2024,133,DII,1410,333
2024,133,DII,1411,276
2024,133,DII,1412,106
2024,133,DII,1413,177
2024,133,DII,1414,99
2024,133,DII,1415,219
2024,133,DII,1416,70
2024,133,DII,1417,94
2024,133,DII,1418,155
2024,133,DII,1419,288
2024,133,DII,1420,305
2024,133,DII,1421,167
2024,133,DII,1422,142
2024,133,DII,1423,129
2024,133,DII,1424,96
2024,133,DII,1425,77
2024,133,DII,1426,125
2024,133,DII,1427,243
2024,133,DII,1428,46
2024,133,DII,1429,44
2024,133,DII,1430,166
2024,133,DII,1431,165
2024,133,DII,1433,86
2024,133,DII,1434,297
2024,133,DII,1435,144
2024,133,DII,1436,105
2024,133,DII,1437,38
2024,133,DII,1438,62
2024,133,DII,1439,58
2024,133,DII,1440,356
2024,133,DII,1441,130
2024,133,DII,1442,279
2024,133,DII,1443,134
2024,133,DII,1444,291
2024,133,DII,1447,313
2024,133,DII,1448,31
2024,133,DII,1449,63
2024,133,DII,1450,45
2024,133,DII,1451,158
2024,133,DII,1452,120
2024,133,DII,1453,256
2024,133,DII,1454,218
2024,133,DII,1455,136
2024,133,DII,1456,319
2024,133,DII,1457,204
2024,133,DII,1458,20
2024,133,DII,1459,190
2024,133,DII,1460,149
2024,133,DII,1461,139
2024,133,DII,1462,53
2024,133,DII,1463,101
2024,133,DII,1464,148
2024,133,DII,1465,191
2024,133,DII,1466,258
2024,133,DII,1467,232
2024,133,DII,1468,309
2024,133,DII,1469,281
2024,133,DII,1470,132
2024,133,DII,1471,135
2024,133,DII,1472,192
2024,133,DII,1473,354
2024,133,DII,1474,268
2024,133,DII,1475,338
2024,133,DII,1476,360
2024,133,DII,1477,325
2024,133,DII,1478,322
2024,133,DOK,1101,210
2024,133,DOK,1102,253
2024,133,DOK,1103,107
2024,133,DOK,1104,9
2024,133,DOK,1105,339
2024,133,DOK,1106,319
2024,133,DOK,1107,271
2024,133,DOK,1108,302
2024,133,DOK,1110,256
2024,133,DOK,1111,68
2024,133,DOK,1112,6
2024,133,DOK,1113,147
2024,133,DOK,1114,179
2024,133,DOK,1115,341
2024,133,DOK,1116,98
2024,133,DOK,1117,121
2024,133,DOK,1119,325
2024,133,DOK,1120,4
2024,133,DOK,1122,237
2024,133,DOK,1123,251
2024,133,DOK,1124,17
2024,133,DOK,1125,124
2024,133,DOK,1126,317
2024,133,DOK,1127,276
2024,133,DOK,1129,47
2024,133,DOK,1130,95
2024,133,DOK,1131,289
2024,133,DOK,1132,217
2024,133,DOK,1133,60
2024,133,DOK,1135,180
2024,133,DOK,1136,175
2024,133,DOK,1137,275
2024,133,DOK,1138,334
2024,133,DOK,1139,83
2024,133,DOK,1140,19
2024,133,DOK,1141,274
2024,133,DOK,1142,345
2024,133,DOK,1143,125
2024,133,DOK,1144,301
2024,133,DOK,1145,278
2024,133,DOK,1146,338
2024,133,DOK,1148,261
2024,133,DOK,1149,323
2024,133,DOK,1150,117
2024,133,DOK,1151,134
2024,133,DOK,1152,309
2024,133,DOK,1153,37
2024,133,DOK,1154,284
2024,133,DOK,1155,34
2024,133,DOK,1156,189
2024,133,DOK,1157,303
2024,133,DOK,1158,78
2024,133,DOK,1159,122
2024,133,DOK,1160,27
2024,133,DOK,1161,45
2024,133,DOK,1162,245
2024,133,DOK,1163,2
2024,133,DOK,1164,361
2024,133,DOK,1165,103
2024,133,DOK,1166,14
2024,133,DOK,1167,264
2024,133,DOK,1168,252
2024,133,DOK,1169,254
2024,133,DOK,1170,310
2024,133,DOK,1171,326
2024,133,DOK,1172,133
2024,133,DOK,1173,38
2024,133,DOK,1174,174
2024,133,DOK,1175,313
2024,133,DOK,1176,280
2024,133,DOK,1177,322
2024,133,DOK,1178,346
2024,133,DOK,1179,46
2024,133,DOK,1180,126
2024,133,DOK,1181,10
2024,133,DOK,1182,88
2024,133,DOK,1183,316
2024,133,DOK,1184,177
2024,133,DOK,1185,328
2024,133,DOK,1186,148
2024,133,DOK,1187,168
2024,133,DOK,1188,267
2024,133,DOK,1189,314
2024,133,DOK,1190,187
2024,133,DOK,1191,249
2024,133,DOK,1192,318
2024,133,DOK,1193,161
2024,133,DOK,1194,24
2024,133,DOK,1195,226
2024,133,DOK,1196,23
2024,133,DOK,1197,351
2024,133,DOK,1198,263
2024,133,DOK,1199,99
2024,133,DOK,1200,183
2024,133,DOK,1201,215
2024,133,DOK,1202,127
2024,133,DOK,1203,212
2024,133,DOK,1204,250
2024,133,DOK,1205,196
2024,133,DOK,1206,105
2024,133,DOK,1207,223
2024,133,DOK,1208,87
2024,133,DOK,1209,197
2024,133,DOK,1210,153
2024,133,DOK,1211,8
2024,133,DOK,1212,291
2024,133,DOK,1213,48
2024,133,DOK,1214,335
2024,133,DOK,1217,211
2024,133,DOK,1218,170
2024,133,DOK,1219,113
2024,133,DOK,1220,111
2024,133,DOK,1221,337
2024,133,DOK,1222,1
2024,133,DOK,1223,359
2024,133,DOK,1224,277
2024,133,DOK,1225,321
2024,133,DOK,1226,268
2024,133,DOK,1227,213
2024,133,DOK,1228,12
2024,133,DOK,1229,184
2024,133,DOK,1230,349
2024,133,DOK,1231,92
2024,133,DOK,1232,33
2024,133,DOK,1233,190
2024,133,DOK,1234,53
2024,133,DOK,1235,7
2024,133,DOK,1236,164
2024,133,DOK,1237,358
2024,133,DOK,1238,305
2024,133,DOK,1239,283
2024,133,DOK,1240,201
2024,133,DOK,1241,42
2024,133,DOK,1242,15
2024,133,DOK,1243,63
2024,133,DOK,1244,234
2024,133,DOK,1245,156
2024,133,DOK,1246,13
2024,133,DOK,1247,198
2024,133,DOK,1248,300
2024,133,DOK,1249,235
2024,133,DOK,1250,233
2024,133,DOK,1251,110
2024,133,DOK,1252,172
2024,133,DOK,1253,165
2024,133,DOK,1254,355
2024,133,DOK,1255,166
2024,133,DOK,1256,91
2024,133,DOK,1257,218
2024,133,DOK,1258,178
2024,133,DOK,1259,340
2024,133,DOK,1260,84
2024,133,DOK,1261,81
2024,133,DOK,1262,146
2024,133,DOK,1263,238
2024,133,DOK,1264,329
2024,133,DOK,1265,216
2024,133,DOK,1266,18
2024,133,DOK,1267,194
2024,133,DOK,1268,56
2024,133,DOK,1269,102
2024,133,DOK,1270,73
2024,133,DOK,1271,352
2024,133,DOK,1272,57
2024,133,DOK,1273,228
2024,133,DOK,1274,94
2024,133,DOK,1275,242
2024,133,DOK,1276,142
2024,133,DOK,1277,20
2024,133,DOK,1278,85
2024,133,DOK,1279,70
2024,133,DOK,1280,26
2024,133,DOK,1281,128
2024,133,DOK,1282,236
2024,133,DOK,1283,157
2024,133,DOK,1284,214
2024,133,DOK,1285,159
2024,133,DOK,1286,239
2024,133,DOK,1287,120
2024,133,DOK,1288,344
2024,133,DOK,1290,362
2024,133,DOK,1291,230
2024,133,DOK,1292,247
2024,133,DOK,1293,158
2024,133,DOK,1294,200
2024,133,DOK,1295,259
2024,133,DOK,1296,299
2024,133,DOK,1297,186
2024,133,DOK,1298,306
2024,133,DOK,1299,350
2024,133,DOK,1300,279
2024,133,DOK,1301,66
2024,133,DOK,1303,269
2024,133,DOK,1304,35
2024,133,DOK,1305,43
2024,133,DOK,1306,260
2024,133,DOK,1307,28
2024,133,DOK,1308,266
2024,133,DOK,1309,343
2024,133,DOK,1310,246
2024,133,DOK,1311,272
2024,133,DOK,1312,332
2024,133,DOK,1313,248
2024,133,DOK,1314,11
2024,133,DOK,1315,232
2024,133,DOK,1316,240
2024,133,DOK,1317,80
2024,133,DOK,1318,222
2024,133,DOK,1319,315
2024,133,DOK,1320,115
2024,133,DOK,1321,50
2024,133,DOK,1322,330
2024,133,DOK,1323,152
2024,133,DOK,1324,145
2024,133,DOK,1325,131
2024,133,DOK,1326,41
2024,133,DOK,1328,39
2024,133,DOK,1329,112
2024,133,DOK,1330,265
2024,133,DOK,1331,262
2024,133,DOK,1332,55
2024,133,DOK,1333,185
2024,133,DOK,1334,354
2024,133,DOK,1335,203
2024,133,DOK,1336,89
2024,133,DOK,1337,224
2024,133,DOK,1338,49
2024,133,DOK,1339,292
2024,133,DOK,1340,258
2024,133,DOK,1341,342
2024,133,DOK,1342,288
2024,133,DOK,1343,65
2024,133,DOK,1344,67
2024,133,DOK,1345,3
2024,133,DOK,1346,162
2024,133,DOK,1347,231
2024,133,DOK,1348,227
2024,133,DOK,1349,209
2024,133,DOK,1350,90
2024,133,DOK,1351,219
2024,133,DOK,1352,295
2024,133,DOK,1353,101
2024,133,DOK,1354,320
2024,133,DOK,1355,136
2024,133,DOK,1356,140
2024,133,DOK,1357,293
2024,133,DOK,1358,149
2024,133,DOK,1359,82
2024,133,DOK,1360,286
2024,133,DOK,1361,22
2024,133,DOK,1362,58
2024,133,DOK,1363,244
2024,133,DOK,1364,195
2024,133,DOK,1365,108
2024,133,DOK,1367,296
2024,133,DOK,1368,298
2024,133,DOK,1369,347
2024,133,DOK,1370,119
2024,133,DOK,1371,72
2024,133,DOK,1372,160
2024,133,DOK,1373,348
2024,133,DOK,1374,61
2024,133,DOK,1375,208
2024,133,DOK,1376,52
2024,133,DOK,1377,327
2024,133,DOK,1378,97
2024,133,DOK,1379,204
2024,133,DOK,1380,287
2024,133,DOK,1381,257
2024,133,DOK,1382,96
2024,133,DOK,1384,356
2024,133,DOK,1385,32
2024,133,DOK,1386,104
2024,133,DOK,1387,192
2024,133,DOK,1388,16
2024,133,DOK,1389,205
2024,133,DOK,1390,109
2024,133,DOK,1391,225
2024,133,DOK,1392,182
2024,133,DOK,1393,106
2024,133,DOK,1394,202
2024,133,DOK,1395,29
2024,133,DOK,1396,191
2024,133,DOK,1397,5
2024,133,DOK,1398,285
2024,133,DOK,1399,333
2024,133,DOK,1400,25
2024,133,DOK,1401,31
2024,133,DOK,1402,188
2024,133,DOK,1403,30
2024,133,DOK,1404,220
2024,133,DOK,1405,116
2024,133,DOK,1406,141
2024,133,DOK,1407,118
2024,133,DOK,1408,135
2024,133,DOK,1409,206
2024,133,DOK,1410,336
2024,133,DOK,1411,282
2024,133,DOK,1412,100
2024,133,DOK,1413,163
2024,133,DOK,1414,79
2024,133,DOK,1415,221
2024,133,DOK,1416,64
2024,133,DOK,1417,93
2024,133,DOK,1418,143
2024,133,DOK,1419,290
2024,133,DOK,1420,281
2024,133,DOK,1421,155
2024,133,DOK,1422,132
2024,133,DOK,1423,114
2024,133,DOK,1424,75
2024,133,DOK,1425,76
2024,133,DOK,1426,130
2024,133,DOK,1427,243
2024,133,DOK,1428,54
2024,133,DOK,1429,51
2024,133,DOK,1430,171
2024,133,DOK,1431,176
2024,133,DOK,1433,74
2024,133,DOK,1434,312
2024,133,DOK,1435,169
2024,133,DOK,1436,86
2024,133,DOK,1437,40
2024,133,DOK,1438,59
2024,133,DOK,1439,62
2024,133,DOK,1440,360
2024,133,DOK,1441,129
2024,133,DOK,1442,273
2024,133,DOK,1443,139
2024,133,DOK,1444,297
2024,133,DOK,1447,304
2024,133,DOK,1448,36
2024,133,DOK,1449,77
2024,133,DOK,1450,44
2024,133,DOK,1451,154
2024,133,DOK,1452,144
2024,133,DOK,1453,255
2024,133,DOK,1454,199
2024,133,DOK,1455,151
2024,133,DOK,1456,307
2024,133,DOK,1457,173
2024,133,DOK,1458,21
2024,133,DOK,1459,207
2024,133,DOK,1460,138
2024,133,DOK,1461,181
2024,133,DOK,1462,69
2024,133,DOK,1463,71
2024,133,DOK,1464,123
2024,133,DOK,1465,193
2024,133,DOK,1466,241
2024,133,DOK,1467,229
2024,133,DOK,1468,311
2024,133,DOK,1469,294
2024,133,DOK,1470,150
2024,133,DOK,1471,137
2024,133,DOK,1472,167
2024,133,DOK,1473,353
2024,133,DOK,1474,270
2024,133,DOK,1475,324
2024,133,DOK,1476,357
2024,133,DOK,1477,331
2024,133,DOK,1478,308
2024,133,DOL,1101,216
2024,133,DOL,1102,269
2024,133,DOL,1103,114
2024,133,DOL,1104,18
2024,133,DOL,1105,328
2024,133,DOL,1106,322
2024,133,DOL,1107,274
2024,133,DOL,1108,286
2024,133,DOL,1110,292
2024,133,DOL,1111,74
2024,133,DOL,1112,11
2024,133,DOL,1113,103
2024,133,DOL,1114,211
2024,133,DOL,1115,331
2024,133,DOL,1116,97
2024,133,DOL,1117,156
2024,133,DOL,1119,341
2024,133,DOL,1120,8
2024,133,DOL,1122,203
2024,133,DOL,1123,275
2024,133,DOL,1124,10
2024,133,DOL,1125,113
2024,133,DOL,1126,293
2024,133,DOL,1127,238
2024,133,DOL,1129,45
2024,133,DOL,1130,80
2024,133,DOL,1131,287
2024,133,DOL,1132,201
2024,133,DOL,1133,87
2024,133,DOL,1135,215
2024,133,DOL,1136,143
2024,133,DOL,1137,280
2024,133,DOL,1138,356
2024,133,DOL,1139,63
2024,133,DOL,1140,17
2024,133,DOL,1141,193
2024,133,DOL,1142,351
2024,133,DOL,1143,130
2024,133,DOL,1144,296
2024,133,DOL,1145,252
2024,133,DOL,1146,332
2024,133,DOL,1148,222
2024,133,DOL,1149,305
2024,133,DOL,1150,111
2024,133,DOL,1151,146
2024,133,DOL,1152,281
2024,133,DOL,1153,59
2024,133,DOL,1154,307
2024,133,DOL,1155,41
2024,133,DOL,1156,170
2024,133,DOL,1157,323
2024,133,DOL,1158,78
2024,133,DOL,1159,121
2024,133,DOL,1160,29
2024,133,DOL,1161,40
2024,133,DOL,1162,244
2024,133,DOL,1163,1
2024,133,DOL,1164,360
2024,133,DOL,1165,79
2024,133,DOL,1166,14
2024,133,DOL,1167,271
2024,133,DOL,1168,239
2024,133,DOL,1169,204
2024,133,DOL,1170,317
2024,133,DOL,1171,326
2024,133,DOL,1172,150
2024,133,DOL,1173,25
2024,133,DOL,1174,166
2024,133,DOL,1175,306
2024,133,DOL,1176,255
2024,133,DOL,1177,319
2024,133,DOL,1178,361
2024,133,DOL,1179,38
2024,133,DOL,1180,131
2024,133,DOL,1181,16
2024,133,DOL,1182,70
2024,133,DOL,1183,316
2024,133,DOL,1184,226
2024,133,DOL,1185,295
2024,133,DOL,1186,122
2024,133,DOL,1187,194
2024,133,DOL,1188,276
2024,133,DOL,1189,299
2024,133,DOL,1190,175
2024,133,DOL,1191,167
2024,133,DOL,1192,308
2024,133,DOL,1193,157
2024,133,DOL,1194,44
2024,133,DOL,1195,270
2024,133,DOL,1196,22
2024,133,DOL,1197,353
2024,133,DOL,1198,297
2024,133,DOL,1199,83
2024,133,DOL,1200,209
2024,133,DOL,1201,221
2024,133,DOL,1202,174
2024,133,DOL,1203,191
2024,133,DOL,1204,312
2024,133,DOL,1205,188
2024,133,DOL,1206,100
2024,133,DOL,1207,224
2024,133,DOL,1208,88
2024,133,DOL,1209,241
2024,133,DOL,1210,99
2024,133,DOL,1211,24
2024,133,DOL,1212,229
2024,133,DOL,1213,46
2024,133,DOL,1214,338
2024,133,DOL,1217,173
2024,133,DOL,1218,172
2024,133,DOL,1219,115
2024,133,DOL,1220,128
2024,133,DOL,1221,337
2024,133,DOL,1222,2
2024,133,DOL,1223,354
2024,133,DOL,1224,267
2024,133,DOL,1225,314
2024,133,DOL,1226,288
2024,133,DOL,1227,237
2024,133,DOL,1228,7
2024,133,DOL,1229,182
2024,133,DOL,1230,347
2024,133,DOL,1231,57
2024,133,DOL,1232,34
2024,133,DOL,1233,242
2024,133,DOL,1234,61
2024,133,DOL,1235,4
2024,133,DOL,1236,186
2024,133,DOL,1237,357
2024,133,DOL,1238,277
2024,133,DOL,1239,264
2024,133,DOL,1240,265
2024,133,DOL,1241,36
2024,133,DOL,1242,12
2024,133,DOL,1243,50
2024,133,DOL,1244,263
2024,133,DOL,1245,210
2024,133,DOL,1246,20
2024,133,DOL,1247,169
2024,133,DOL,1248,315
